Probability	Target freq	Row freq	Deck freq	Number to draw	Deck size
      1.0	        2	        2	        2	       17	       47
      1.0	        2	        2	        2	        0	       48
      1.0	        2	        2	        2	        1	       48
      1.0	        2	        2	        2	        2	       48
      1.0	        2	        2	        2	        3	       48
      1.0	        2	        2	        2	        4	       48
      1.0	        2	        2	        2	        5	       48
      1.0	        2	        2	        2	        6	       48
      1.0	        2	        2	        2	        7	       48
      1.0	        2	        2	        2	        8	       48
      1.0	        2	        2	        2	        9	       48
      1.0	        2	        2	        2	       10	       48
      1.0	        2	        2	        2	       11	       48
      1.0	        2	        2	        2	       12	       48
      1.0	        2	        2	        2	       13	       48
      1.0	        2	        2	        2	       14	       48
      1.0	        2	        2	        2	       15	       48
      1.0	        2	        2	        2	       16	       48
      1.0	        2	        2	        2	       17	       48
      1.0	        2	        2	        2	        0	       49
      1.0	        2	        2	        2	        1	       49
      1.0	        2	        2	        2	        2	       49
      1.0	        2	        2	        2	        3	       49
      1.0	        2	        2	        2	        4	       49
      1.0	        2	        2	        2	        5	       49
      1.0	        2	        2	        2	        6	       49
      1.0	        2	        2	        2	        7	       49
      1.0	        2	        2	        2	        8	       49
      1.0	        2	        2	        2	        9	       49
      1.0	        2	        2	        2	       10	       49
      1.0	        2	        2	        2	       11	       49
      1.0	        2	        2	        2	       12	       49
      1.0	        2	        2	        2	       13	       49
      1.0	        2	        2	        2	       14	       49
      1.0	        2	        2	        2	       15	       49
      1.0	        2	        2	        2	       16	       49
      1.0	        2	        2	        2	       17	       49
      1.0	        2	        2	        2	        0	       50
      1.0	        2	        2	        2	        1	       50
      1.0	        2	        2	        2	        2	       50
      1.0	        2	        2	        2	        3	       50
      1.0	        2	        2	        2	        4	       50
      1.0	        2	        2	        2	        5	       50
      1.0	        2	        2	        2	        6	       50
      1.0	        2	        2	        2	        7	       50
      1.0	        2	        2	        2	        8	       50
      1.0	        2	        2	        2	        9	       50
      1.0	        2	        2	        2	       10	       50
      1.0	        2	        2	        2	       11	       50
      1.0	        2	        2	        2	       12	       50
      1.0	        2	        2	        2	       13	       50
      1.0	        2	        2	        2	       14	       50
